feature_ID	mz	rtime
494.8188303_77.21352302	494.8188303	77.21352302
494.8443442_62.32623943	494.8443442	62.32623943
495.2793235_84.61907085	495.2793235	84.61907085
495.3293662_149.6743662	495.3293662	149.6743662
495.6308426_101.2547537	495.6308426	101.2547537
495.8142157_90.93380497	495.8142157	90.93380497
496.1356255_148.4370909	496.1356255	148.4370909
496.3428178_148.0216619	496.3428178	148.0216619
496.5468478_147.2610753	496.5468478	147.2610753
496.6412132_70.72877829	496.6412132	70.72877829
496.6886172_68.45192614	496.6886172	68.45192614
496.8417289_63.50186379	496.8417289	63.50186379
497.1386572_148.3523629	497.1386572	148.3523629
497.3025049_62.1825324	497.3025049	62.1825324
497.3459395_147.5911069	497.3459395	147.5911069
497.5508655_148.6476774	497.5508655	148.6476774
497.8041077_62.72767227	497.8041077	62.72767227
497.9959186_110.0839763	497.9959186	110.0839763
498.2580257_108.5939088	498.2580257	108.5939088
498.292028_90.47116835	498.292028	90.47116835
498.349174_147.6470829	498.349174	147.6470829
498.6852312_68.34847021	498.6852312	68.34847021
498.804741_148.3930378	498.804741	148.3930378
498.8674689_64.21273656	498.8674689	64.21273656
498.9034357_114.1656399	498.9034357	114.1656399
498.9932678_110.4479946	498.9932678	110.4479946
499.3496562_147.5524226	499.3496562	147.5524226
499.6889461_68.92647681	499.6889461	68.92647681
499.905791_114.308212	499.905791	114.308212
500.2729904_107.6797029	500.2729904	107.6797029
500.3529862_147.7669248	500.3529862	147.7669248
500.4839691_136.1803421	500.4839691	136.1803421
500.682386_68.59635746	500.682386	68.59635746
500.8650938_62.80291904	500.8650938	62.80291904
500.9069434_113.7448313	500.9069434	113.7448313
501.2794258_107.5817427	501.2794258	107.5817427
501.6862288_68.66871863	501.6862288	68.66871863
501.9888433_114.329692	501.9888433	114.329692
502.2936219_106.6148372	502.2936219	106.6148372
502.3287397_139.9789867	502.3287397	139.9789867
502.4996919_136.2417469	502.4996919	136.2417469
502.6341766_73.88345221	502.6341766	73.88345221
502.681101_67.89832828	502.681101	67.89832828
502.8614815_62.6604618	502.8614815	62.6604618
503.2973128_106.3351071	503.2973128	106.3351071
503.3321709_142.8084689	503.3321709	142.8084689
503.6829573_67.71528936	503.6829573	67.71528936
503.968104_115.6400586	503.968104	115.6400586
504.3079837_115.3010723	504.3079837	115.3010723
504.3440209_151.6594403	504.3440209	151.6594403
504.6312538_73.58062474	504.6312538	73.58062474
504.6765509_67.76489603	504.6765509	67.76489603
504.8686441_110.3643686	504.8686441	110.3643686
504.873218_62.7157752	504.873218	62.7157752
505.2956061_91.8087994	505.2956061	91.8087994
505.3114825_106.5538095	505.3114825	106.5538095
505.3473157_150.818323	505.3473157	150.818323
505.9081506_48.86695964	505.9081506	48.86695964
506.3618402_137.0381733	506.3618402	137.0381733
506.6279354_73.55356859	506.6279354	73.55356859
506.6746891_68.59490718	506.6746891	68.59490718
506.7175159_70.47683628	506.7175159	70.47683628
507.2969947_111.6619404	507.2969947	111.6619404
507.3258224_148.419113	507.3258224	148.419113
507.7989721_118.1963536	507.7989721	118.1963536
507.951993_110.3532198	507.951993	110.3532198
508.2791499_104.7705223	508.2791499	104.7705223
508.3409332_145.3334905	508.3409332	145.3334905
508.3792463_150.2338097	508.3792463	150.2338097
508.6178949_81.2932861	508.6178949	81.2932861
508.6254774_73.7005817	508.6254774	73.7005817
508.7144115_72.32938113	508.7144115	72.32938113
508.8579777_113.1697665	508.8579777	113.1697665
509.2946024_78.1408483	509.2946024	78.1408483
509.3805733_150.1160923	509.3805733	150.1160923
509.7868707_150.5997314	509.7868707	150.5997314
510.2967698_95.11104196	510.2967698	95.11104196
510.358472_146.2347702	510.358472	146.2347702
510.3928752_148.8510197	510.3928752	148.8510197
510.6216942_73.37966228	510.6216942	73.37966228
510.712966_72.30455759	510.712966	72.30455759
510.8621754_106.3941108	510.8621754	106.3941108
511.3601292_146.6067559	511.3601292	146.6067559
511.9312996_94.88307815	511.9312996	94.88307815
512.3077039_78.22048729	512.3077039	78.22048729
512.3359547_156.6032004	512.3359547	156.6032004
512.6623097_74.31981594	512.6623097	74.31981594
512.7083373_71.7371921	512.7083373	71.7371921
512.8092_78.45159213	512.8092	78.45159213
512.8198273_142.2145942	512.8198273	142.2145942
512.8900533_62.74854533	512.8900533	62.74854533
513.7989117_100.4287164	513.7989117	100.4287164
514.0076962_90.79232593	514.0076962	90.79232593
514.3053149_110.4604526	514.3053149	110.4604526
514.6588789_73.57457144	514.6588789	73.57457144
514.8770757_111.8481067	514.8770757	111.8481067
515.3143238_148.8792158	515.3143238	148.8792158
515.8168418_149.0308577	515.8168418	149.0308577
516.0044074_112.5293853	516.0044074	112.5293853
516.3094358_150.0121854	516.3094358	150.0121854
516.6566359_74.33910013	516.6566359	74.33910013
516.7457311_71.27082745	516.7457311	71.27082745
517.0078808_115.7258337	517.0078808	115.7258337
517.3120623_149.8070021	517.3120623	149.8070021
517.8275532_95.4490448	517.8275532	95.4490448
517.9629482_116.4644566	517.9629482	116.4644566
518.3239765_148.6056469	518.3239765	148.6056469
518.6536262_73.90227252	518.6536262	73.90227252
518.743185_72.35741606	518.743185	72.35741606
518.8140871_104.8216852	518.8140871	104.8216852
519.1406386_276.4239715	519.1406386	276.4239715
519.2739143_201.0406342	519.2739143	201.0406342
519.3262831_149.0330183	519.3262831	149.0330183
519.817545_82.47748405	519.817545	82.47748405
519.9752603_113.7063507	519.9752603	113.7063507
520.1222691_149.7379881	520.1222691	149.7379881
520.3050542_96.46250448	520.3050542	96.46250448
520.3425792_147.0934011	520.3425792	147.0934011
520.6046256_74.14436717	520.6046256	74.14436717
520.7401547_71.93402852	520.7401547	71.93402852
520.7994364_148.42938	520.7994364	148.42938
521.0122235_103.135738	521.0122235	103.135738
521.3459123_147.8725645	521.3459123	147.8725645
521.8147164_113.7999724	521.8147164	113.7999724
522.1360039_145.1396598	522.1360039	145.1396598
522.2585439_108.2141979	522.2585439	108.2141979
522.3585282_144.8894779	522.3585282	144.8894779
522.6021594_74.2424399	522.6021594	74.2424399
522.6915215_74.96021932	522.6915215	74.96021932
522.8042943_148.6646319	522.8042943	148.6646319
523.2620745_108.0667833	523.2620745	108.0667833
523.3003099_148.1564824	523.3003099	148.1564824
523.3616496_145.955927	523.3616496	145.955927
523.8025028_148.2848327	523.8025028	148.2848327
524.1498442_144.833455	524.1498442	144.833455
524.3726131_143.9208985	524.3726131	143.9208985
524.5990649_74.35576704	524.5990649	74.35576704
524.647692_111.7807588	524.647692	111.7807588
524.6879837_74.2069233	524.6879837	74.2069233
524.8040701_149.582162	524.8040701	149.582162
524.9818742_111.7937476	524.9818742	111.7937476
525.2798527_107.3285486	525.2798527	107.3285486
525.2986075_147.9791792	525.2986075	147.9791792
525.3769823_143.895223	525.3769823	143.895223
525.8005792_148.0511679	525.8005792	148.0511679
525.9597734_112.9516903	525.9597734	112.9516903
526.294687_106.4119396	526.294687	106.4119396
526.3803899_143.9508574	526.3803899	143.9508574
526.5966285_74.7125423	526.5966285	74.7125423
526.6851611_73.98263592	526.6851611	73.98263592
526.7748498_71.82273536	526.7748498	71.82273536
527.2980569_107.2888735	527.2980569	107.2888735
527.3141592_122.9853768	527.3141592	122.9853768
527.381769_144.3643955	527.381769	144.3643955
527.8154979_122.9231164	527.8154979	122.9231164
528.6369752_74.64656624	528.6369752	74.64656624
528.7725625_72.51979919	528.7725625	72.51979919
529.3197057_148.433287	529.3197057	148.433287
530.3254801_130.0904189	530.3254801	130.0904189
530.6340528_74.14800428	530.6340528	74.14800428
530.769249_79.71802301	530.769249	79.71802301
530.8102716_141.0527996	530.8102716	141.0527996
531.3279748_144.6195394	531.3279748	144.6195394
532.3393604_146.1613863	532.3393604	146.1613863
532.4378091_82.9679274	532.4378091	82.9679274
532.6309908_74.10627687	532.6309908	74.10627687
532.7203026_75.48637441	532.7203026	75.48637441
533.3423558_145.1551155	533.3423558	145.1551155
534.2978574_148.3554441	534.2978574	148.3554441
534.3207671_82.70191053	534.3207671	82.70191053
534.3208123_154.0413746	534.3208123	154.0413746
534.6276109_74.13447704	534.6276109	74.13447704
534.8040644_147.5320615	534.8040644	147.5320615
534.8228411_85.21234841	534.8228411	85.21234841
535.301731_147.8037733	535.301731	147.8037733
535.8026708_147.7703059	535.8026708	147.7703059
536.3096982_147.0797341	536.3096982	147.0797341
536.3369567_154.7318116	536.3369567	154.7318116
536.5790902_75.12090215	536.5790902	75.12090215
536.6254642_74.71474678	536.6254642	74.71474678
536.810871_147.1685297	536.810871	147.1685297
537.3109256_146.844773	537.3109256	146.844773
537.3177267_143.8120882	537.3177267	143.8120882
537.8187998_145.341133	537.8187998	145.341133
538.3193969_145.6270411	538.3193969	145.6270411
538.3883069_143.3331632	538.3883069	143.3331632
538.5758821_74.7339114	538.5758821	74.7339114
538.6654803_75.61539148	538.6654803	75.61539148
538.8008637_79.0495418	538.8008637	79.0495418
538.8200009_145.5277427	538.8200009	145.5277427
539.8170544_145.7721883	539.8170544	145.7721883
539.8409479_116.8549738	539.8409479	116.8549738
539.9749791_114.2987704	539.9749791	114.2987704
540.5737852_74.20654194	540.5737852	74.20654194
540.6627608_79.05585247	540.6627608	79.05585247
540.8913009_112.63643	540.8913009	112.63643
541.1226718_66.25674504	541.1226718	66.25674504
541.3293322_95.51421058	541.3293322	95.51421058
541.7602453_71.62771936	541.7602453	71.62771936
541.9453006_115.2960321	541.9453006	115.2960321
542.3179246_117.3043293	542.3179246	117.3043293
542.3235791_147.0976139	542.3235791	147.0976139
542.8204815_102.1623328	542.8204815	102.1623328
542.9295157_113.965278	542.9295157	113.965278
543.327231_139.6403681	543.327231	139.6403681
543.7572695_68.60414468	543.7572695	68.60414468
544.6188717_71.38837784	544.6188717	71.38837784
544.7095749_67.35344442	544.7095749	67.35344442
545.3444684_145.2840275	545.3444684	145.2840275
546.2585468_107.4646071	546.2585468	107.4646071
546.3561971_145.150649	546.3561971	145.150649
546.6157012_71.71832916	546.6157012	71.71832916
546.832879_86.57171018	546.832879	86.57171018
547.3594897_144.5685552	547.3594897	144.5685552
547.7515927_75.79044679	547.7515927	75.79044679
547.8028197_146.631427	547.8028197	146.631427
548.2785627_105.98052	548.2785627	105.98052
548.3095436_146.7489928	548.3095436	146.7489928
548.3749549_144.0149274	548.3749549	144.0149274
548.6128859_71.68146398	548.6128859	71.68146398
548.8110544_146.2166806	548.8110544	146.2166806
548.8299778_91.06146723	548.8299778	91.06146723
549.3178452_145.8187516	549.3178452	145.8187516
549.8186925_144.9148941	549.8186925	144.9148941
549.9914822_108.0064374	549.9914822	108.0064374
550.2610838_150.0225553	550.2610838	150.0225553
550.2929369_116.47394	550.2929369	116.47394
550.3251621_144.7904832	550.3251621	144.7904832
550.3885662_142.7887458	550.3885662	142.7887458
550.6099334_70.99649961	550.6099334	70.99649961
550.7629615_147.9044268	550.7629615	147.9044268
550.826491_144.8124526	550.826491	144.8124526
550.9929735_109.0530121	550.9929735	109.0530121
551.3326156_144.3900476	551.3326156	144.3900476
552.332565_145.8865453	552.332565	145.8865453
552.4044338_141.866017	552.4044338	141.866017
552.6091604_71.21364889	552.6091604	71.21364889
552.8359431_143.779326	552.8359431	143.779326
553.3215804_86.54490794	553.3215804	86.54490794
553.408099_142.892373	553.408099	142.892373
554.3241083_87.56353042	554.3241083	87.56353042
554.604208_71.10485692	554.604208	71.10485692
554.6480543_68.0273113	554.6480543	68.0273113
555.2972288_139.3045686	555.2972288	139.3045686
556.1241068_186.7988529	556.1241068	186.7988529
556.3022384_151.8745774	556.3022384	151.8745774
556.3331889_89.29394812	556.3331889	89.29394812
556.6447264_68.21927395	556.6447264	68.21927395
556.8565592_98.47716275	556.8565592	98.47716275
557.3228064_110.9985647	557.3228064	110.9985647
558.3186001_153.31357	558.3186001	153.31357
558.6405033_68.82487337	558.6405033	68.82487337
559.3009296_145.6015029	559.3009296	145.6015029
559.6442341_69.08022485	559.6442341	69.08022485
559.8019958_145.1461869	559.8019958	145.1461869
559.9442167_108.2131449	559.9442167	108.2131449
560.3042548_188.5100755	560.3042548	188.5100755
560.3087672_149.7777746	560.3087672	149.7777746
560.3359412_151.2263138	560.3359412	151.2263138
560.6378789_68.89326977	560.6378789	68.89326977
560.809792_144.9226253	560.809792	144.9226253
561.3169738_143.9340473	561.3169738	143.9340473
561.3385254_145.0913926	561.3385254	145.0913926
561.8180123_144.0652294	561.8180123	144.0652294
562.3512308_151.6298907	562.3512308	151.6298907
562.4113918_124.9781077	562.4113918	124.9781077
562.5894058_73.60020097	562.5894058	73.60020097
562.636962_68.41869779	562.636962	68.41869779
562.8253967_139.5916971	562.8253967	139.5916971
563.8428648_84.66090034	563.8428648	84.66090034
564.2762953_145.3065967	564.2762953	145.3065967
564.3030852_44.04221232	564.3030852	44.04221232
564.4395659_144.2400137	564.4395659	144.2400137
564.5865798_73.45266513	564.5865798	73.45266513
564.6311078_70.51102787	564.6311078	70.51102787
564.6751897_70.99763624	564.6751897	70.99763624
565.3387066_109.426547	565.3387066	109.426547
565.9832298_110.4399314	565.9832298	110.4399314
566.3226998_145.2728003	566.3226998	145.2728003
566.5832942_73.43130572	566.5832942	73.43130572
566.6737346_72.12156099	566.6737346	72.12156099
566.8910438_113.8212333	566.8910438	113.8212333
566.979721_110.3567032	566.979721	110.3567032
567.3368848_77.27104517	567.3368848	77.27104517
567.8929792_113.9968205	567.8929792	113.9968205
568.3427254_143.8362717	568.3427254	143.8362717
568.4285029_25.06557011	568.4285029	25.06557011
568.58021_74.06177012	568.58021	74.06177012
568.6697458_71.52390636	568.6697458	71.52390636
568.8958517_113.4989793	568.8958517	113.4989793
569.3155062_105.2225697	569.3155062	105.2225697
569.3443131_144.3869616	569.3443131	144.3869616
569.9753735_115.1731901	569.9753735	115.1731901
570.3566285_144.2410595	570.3566285	144.2410595
570.458535_29.6208847	570.458535	29.6208847
570.6680505_72.57392568	570.6680505	72.57392568
570.7881815_267.0962611	570.7881815	267.0962611
570.8511192_79.30424423	570.8511192	79.30424423
571.3601254_143.6214585	571.3601254	143.6214585
571.840628_99.10192767	571.840628	99.10192767
572.3715311_143.2938917	572.3715311	143.2938917
572.6181524_74.36254018	572.6181524	74.36254018
572.6634928_72.69944774	572.6634928	72.69944774
572.7673922_31.27424331	572.7673922	31.27424331
573.818079_143.8559489	573.818079	143.8559489
574.6109682_74.42992159	574.6109682	74.42992159
575.869063_93.58884715	575.869063	93.58884715
576.3304367_153.3157869	576.3304367	153.3157869
576.6120172_73.91825097	576.6120172	73.91825097
576.701607_72.08045162	576.701607	72.08045162
576.8463097_113.7440677	576.8463097	113.7440677
577.8476828_114.1424306	577.8476828	114.1424306
578.2919056_143.7511386	578.2919056	143.7511386
578.4418959_101.2289416	578.4418959	101.2289416
578.5624521_74.23985214	578.5624521	74.23985214
578.6985967_71.78232949	578.6985967	71.78232949
578.8461303_114.1780596	578.8461303	114.1780596
579.293811_139.639651	579.293811	139.639651
580.5618646_74.3142439	580.5618646	74.3142439
580.6951447_73.36295844	580.6951447	73.36295844
582.3177666_151.9977917	582.3177666	151.9977917
582.556866_75.8147974	582.556866	75.8147974
582.6466236_74.58116061	582.6466236	74.58116061
582.8643619_114.1744043	582.8643619	114.1744043
583.2562698_29.64925181	583.2562698	29.64925181
583.8670727_115.0930548	583.8670727	115.0930548
583.9914638_112.3810671	583.9914638	112.3810671
584.5544603_74.24840124	584.5544603	74.24840124
584.6435452_74.19798836	584.6435452	74.19798836
584.994599_113.0025426	584.994599	113.0025426
586.5947828_74.66554763	586.5947828	74.66554763
586.7300486_71.09058302	586.7300486	71.09058302
586.8463995_107.8274769	586.8463995	107.8274769
587.3522015_114.1842503	587.3522015	114.1842503
587.8149036_28.92668491	587.8149036	28.92668491
588.5920626_73.63117522	588.5920626	73.63117522
588.7280885_71.58888012	588.7280885	71.58888012
588.99915_104.0244918	588.99915	104.0244918
589.7936392_28.34974586	589.7936392	28.34974586
590.2453416_108.3265851	590.2453416	108.3265851
590.3228198_143.4217004	590.3228198	143.4217004
590.4550714_143.5026907	590.4550714	143.5026907
590.5899168_74.14743145	590.5899168	74.14743145
591.2639308_148.7717331	591.2639308	148.7717331
592.2614094_107.150403	592.2614094	107.150403
592.3338716_27.02849111	592.3338716	27.02849111
592.3620395_82.24449447	592.3620395	82.24449447
592.471405_143.0952491	592.471405	143.0952491
592.5884021_74.83576637	592.5884021	74.83576637
592.6755448_74.34035411	592.6755448	74.34035411
592.7703999_84.14525319	592.7703999	84.14525319
593.8539935_101.9003411	593.8539935	101.9003411
594.2761241_108.2738032	594.2761241	108.2738032
594.6729198_74.610771	594.6729198	74.610771
594.7624285_70.96548377	594.7624285	70.96548377
595.2863684_98.12806642	595.2863684	98.12806642
595.3623697_62.37339145	595.3623697	62.37339145
